"year","region","cancer","race","rateType","rate"
2016,51610,"Lung Cancer","Hispanic","mortalityRate",NA
2016,51610,"Lung Cancer","White","incidenceRate",34.5
2016,51610,"Lung Cancer","White","mortalityRate",NA
2016,51610,"Melanoma","All Races","incidenceRate",NA
2016,51610,"Melanoma","All Races","mortalityRate",NA
2016,51610,"Melanoma","Native American","incidenceRate",NA
2016,51610,"Melanoma","Native American","mortalityRate",NA
2016,51610,"Melanoma","Asian","incidenceRate",NA
2016,51610,"Melanoma","Asian","mortalityRate",NA
2016,51610,"Melanoma","Black","incidenceRate",NA
2016,51610,"Melanoma","Black","mortalityRate",NA
2016,51610,"Melanoma","Hispanic","incidenceRate",NA
2016,51610,"Melanoma","Hispanic","mortalityRate",NA
2016,51610,"Melanoma","White","incidenceRate",NA
2016,51610,"Melanoma","White","mortalityRate",NA
2016,51610,"Mesothelioma","All Races","incidenceRate",NA
2016,51610,"Mesothelioma","All Races","mortalityRate",NA
2016,51610,"Mesothelioma","Native American","incidenceRate",NA
2016,51610,"Mesothelioma","Native American","mortalityRate",NA
2016,51610,"Mesothelioma","Asian","incidenceRate",NA
2016,51610,"Mesothelioma","Asian","mortalityRate",NA
2016,51610,"Mesothelioma","Black","incidenceRate",NA
2016,51610,"Mesothelioma","Black","mortalityRate",NA
2016,51610,"Mesothelioma","Hispanic","incidenceRate",NA
2016,51610,"Mesothelioma","Hispanic","mortalityRate",NA
2016,51610,"Mesothelioma","White","incidenceRate",NA
2016,51610,"Mesothelioma","White","mortalityRate",NA
2016,51610,"Myeloma","All Races","incidenceRate",NA
2016,51610,"Myeloma","All Races","mortalityRate",NA
2016,51610,"Myeloma","Native American","incidenceRate",NA
2016,51610,"Myeloma","Native American","mortalityRate",NA
2016,51610,"Myeloma","Asian","incidenceRate",NA
2016,51610,"Myeloma","Asian","mortalityRate",NA
2016,51610,"Myeloma","Black","incidenceRate",NA
2016,51610,"Myeloma","Black","mortalityRate",NA
2016,51610,"Myeloma","Hispanic","incidenceRate",NA
2016,51610,"Myeloma","Hispanic","mortalityRate",NA
2016,51610,"Myeloma","White","incidenceRate",NA
2016,51610,"Myeloma","White","mortalityRate",NA
2016,51610,"Non-Hodgkin Lymphoma","All Races","incidenceRate",NA
2016,51610,"Non-Hodgkin Lymphoma","All Races","mortalityRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Native American","incidenceRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Native American","mortalityRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Asian","incidenceRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Asian","mortalityRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Black","incidenceRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Black","mortalityRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2016,51610,"Non-Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2016,51610,"Non-Hodgkin Lymphoma","White","incidenceRate",NA
2016,51610,"Non-Hodgkin Lymphoma","White","mortalityRate",NA
2016,51610,"Oral Cancer","All Races","incidenceRate",NA
2016,51610,"Oral Cancer","All Races","mortalityRate",NA
2016,51610,"Oral Cancer","Native American","incidenceRate",NA
2016,51610,"Oral Cancer","Native American","mortalityRate",NA
2016,51610,"Oral Cancer","Asian","incidenceRate",NA
2016,51610,"Oral Cancer","Asian","mortalityRate",NA
2016,51610,"Oral Cancer","Black","incidenceRate",NA
2016,51610,"Oral Cancer","Black","mortalityRate",NA
2016,51610,"Oral Cancer","Hispanic","incidenceRate",NA
2016,51610,"Oral Cancer","Hispanic","mortalityRate",NA
2016,51610,"Oral Cancer","White","incidenceRate",NA
2016,51610,"Oral Cancer","White","mortalityRate",NA
2016,51610,"Ovarian Cancer","All Races","incidenceRate",NA
2016,51610,"Ovarian Cancer","All Races","mortalityRate",NA
2016,51610,"Ovarian Cancer","Native American","incidenceRate",NA
2016,51610,"Ovarian Cancer","Native American","mortalityRate",NA
2016,51610,"Ovarian Cancer","Asian","incidenceRate",NA
2016,51610,"Ovarian Cancer","Asian","mortalityRate",NA
2016,51610,"Ovarian Cancer","Black","incidenceRate",NA
2016,51610,"Ovarian Cancer","Black","mortalityRate",NA
2016,51610,"Ovarian Cancer","Hispanic","incidenceRate",NA
2016,51610,"Ovarian Cancer","Hispanic","mortalityRate",NA
2016,51610,"Ovarian Cancer","White","incidenceRate",NA
2016,51610,"Ovarian Cancer","White","mortalityRate",NA
2016,51610,"Pancreatic Cancer","All Races","incidenceRate",NA
2016,51610,"Pancreatic Cancer","All Races","mortalityRate",NA
2016,51610,"Pancreatic Cancer","Native American","incidenceRate",NA
2016,51610,"Pancreatic Cancer","Native American","mortalityRate",NA
2016,51610,"Pancreatic Cancer","Asian","incidenceRate",NA
2016,51610,"Pancreatic Cancer","Asian","mortalityRate",NA
2016,51610,"Pancreatic Cancer","Black","incidenceRate",NA
2016,51610,"Pancreatic Cancer","Black","mortalityRate",NA
2016,51610,"Pancreatic Cancer","Hispanic","incidenceRate",NA
2016,51610,"Pancreatic Cancer","Hispanic","mortalityRate",NA
2016,51610,"Pancreatic Cancer","White","incidenceRate",NA
2016,51610,"Pancreatic Cancer","White","mortalityRate",NA
2016,51610,"Stomach Cancer","All Races","incidenceRate",NA
2016,51610,"Stomach Cancer","All Races","mortalityRate",NA
2016,51610,"Stomach Cancer","Native American","incidenceRate",NA
2016,51610,"Stomach Cancer","Native American","mortalityRate",NA
2016,51610,"Stomach Cancer","Asian","incidenceRate",NA
2016,51610,"Stomach Cancer","Asian","mortalityRate",NA
2016,51610,"Stomach Cancer","Black","incidenceRate",NA
2016,51610,"Stomach Cancer","Black","mortalityRate",NA
2016,51610,"Stomach Cancer","Hispanic","incidenceRate",NA
2016,51610,"Stomach Cancer","Hispanic","mortalityRate",NA
2016,51610,"Stomach Cancer","White","incidenceRate",NA
2016,51610,"Stomach Cancer","White","mortalityRate",NA
2016,51610,"Thyroid Cancer","All Races","incidenceRate",26.7
2016,51610,"Thyroid Cancer","All Races","mortalityRate",NA
2016,51610,"Thyroid Cancer","Native American","incidenceRate",NA
2016,51610,"Thyroid Cancer","Native American","mortalityRate",NA
2016,51610,"Thyroid Cancer","Asian","incidenceRate",NA
2016,51610,"Thyroid Cancer","Asian","mortalityRate",NA
2016,51610,"Thyroid Cancer","Black","incidenceRate",NA
2016,51610,"Thyroid Cancer","Black","mortalityRate",NA
2016,51610,"Thyroid Cancer","Hispanic","incidenceRate",NA
2016,51610,"Thyroid Cancer","Hispanic","mortalityRate",NA
2016,51610,"Thyroid Cancer","White","incidenceRate",NA
2016,51610,"Thyroid Cancer","White","mortalityRate",NA
2016,51610,"Bladder Cancer","All Races","incidenceRate",NA
2016,51610,"Bladder Cancer","All Races","mortalityRate",NA
2016,51610,"Bladder Cancer","Native American","incidenceRate",NA
2016,51610,"Bladder Cancer","Native American","mortalityRate",NA
2016,51610,"Bladder Cancer","Asian","incidenceRate",NA
2016,51610,"Bladder Cancer","Asian","mortalityRate",NA
2016,51610,"Bladder Cancer","Black","incidenceRate",NA
2016,51610,"Bladder Cancer","Black","mortalityRate",NA
2016,51610,"Bladder Cancer","Hispanic","incidenceRate",NA
2016,51610,"Bladder Cancer","Hispanic","mortalityRate",NA
2016,51610,"Bladder Cancer","White","incidenceRate",NA
2016,51610,"Bladder Cancer","White","mortalityRate",NA
2016,51610,"Male Breast Cancer","All Races","incidenceRate",NA
2016,51610,"Male Breast Cancer","All Races","mortalityRate",NA
2016,51610,"Male Breast Cancer","Native American","incidenceRate",NA
2016,51610,"Male Breast Cancer","Native American","mortalityRate",NA
2016,51610,"Male Breast Cancer","Asian","incidenceRate",NA
2016,51610,"Male Breast Cancer","Asian","mortalityRate",NA
2016,51610,"Male Breast Cancer","Black","incidenceRate",NA
2016,51610,"Male Breast Cancer","Black","mortalityRate",NA
2016,51610,"Male Breast Cancer","Hispanic","incidenceRate",NA
2016,51610,"Male Breast Cancer","Hispanic","mortalityRate",NA
2016,51610,"Male Breast Cancer","White","incidenceRate",NA
2016,51610,"Male Breast Cancer","White","mortalityRate",NA
2016,51610,"Prostate Cancer","All Races","incidenceRate",86.9
2016,51610,"Prostate Cancer","All Races","mortalityRate",NA
2016,51610,"Prostate Cancer","Native American","incidenceRate",NA
2016,51610,"Prostate Cancer","Native American","mortalityRate",NA
2016,51610,"Prostate Cancer","Asian","incidenceRate",NA
2016,51610,"Prostate Cancer","Asian","mortalityRate",NA
2016,51610,"Prostate Cancer","Black","incidenceRate",NA
2016,51610,"Prostate Cancer","Black","mortalityRate",NA
2016,51610,"Prostate Cancer","Hispanic","incidenceRate",NA
2016,51610,"Prostate Cancer","Hispanic","mortalityRate",NA
2016,51610,"Prostate Cancer","White","incidenceRate",84.1
2016,51610,"Prostate Cancer","White","mortalityRate",NA
2016,51610,"Testicular Cancer","All Races","incidenceRate",NA
2016,51610,"Testicular Cancer","All Races","mortalityRate",NA
2016,51610,"Testicular Cancer","Native American","incidenceRate",NA
2016,51610,"Testicular Cancer","Native American","mortalityRate",NA
2016,51610,"Testicular Cancer","Asian","incidenceRate",NA
2016,51610,"Testicular Cancer","Asian","mortalityRate",NA
2016,51610,"Testicular Cancer","Black","incidenceRate",NA
2016,51610,"Testicular Cancer","Black","mortalityRate",NA
2016,51610,"Testicular Cancer","Hispanic","incidenceRate",NA
2016,51610,"Testicular Cancer","Hispanic","mortalityRate",NA
2016,51610,"Testicular Cancer","White","incidenceRate",NA
2016,51610,"Testicular Cancer","White","mortalityRate",NA
2016,51683,"All Cancers","All Races","incidenceRate",400.7
2016,51683,"All Cancers","All Races","mortalityRate",150.2
2016,51683,"All Cancers","Native American","incidenceRate",NA
2016,51683,"All Cancers","Native American","mortalityRate",NA
2016,51683,"All Cancers","Asian","incidenceRate",186.5
2016,51683,"All Cancers","Asian","mortalityRate",NA
2016,51683,"All Cancers","Black","incidenceRate",524.6
2016,51683,"All Cancers","Black","mortalityRate",222.1
2016,51683,"All Cancers","Hispanic","incidenceRate",308.5
2016,51683,"All Cancers","Hispanic","mortalityRate",NA
2016,51683,"All Cancers","White","incidenceRate",380.8
2016,51683,"All Cancers","White","mortalityRate",144.5
2016,51683,"Brain Cancer","All Races","incidenceRate",NA
2016,51683,"Brain Cancer","All Races","mortalityRate",NA
2016,51683,"Brain Cancer","Native American","incidenceRate",NA
2016,51683,"Brain Cancer","Native American","mortalityRate",NA
2016,51683,"Brain Cancer","Asian","incidenceRate",NA
2016,51683,"Brain Cancer","Asian","mortalityRate",NA
2016,51683,"Brain Cancer","Black","incidenceRate",NA
2016,51683,"Brain Cancer","Black","mortalityRate",NA
2016,51683,"Brain Cancer","Hispanic","incidenceRate",NA
2016,51683,"Brain Cancer","Hispanic","mortalityRate",NA
2016,51683,"Brain Cancer","White","incidenceRate",NA
2016,51683,"Brain Cancer","White","mortalityRate",NA
2016,51683,"Cervical Cancer","All Races","incidenceRate",NA
2016,51683,"Cervical Cancer","All Races","mortalityRate",NA
2016,51683,"Cervical Cancer","Native American","incidenceRate",NA
2016,51683,"Cervical Cancer","Native American","mortalityRate",NA
2016,51683,"Cervical Cancer","Asian","incidenceRate",NA
2016,51683,"Cervical Cancer","Asian","mortalityRate",NA
2016,51683,"Cervical Cancer","Black","incidenceRate",NA
2016,51683,"Cervical Cancer","Black","mortalityRate",NA
2016,51683,"Cervical Cancer","Hispanic","incidenceRate",NA
2016,51683,"Cervical Cancer","Hispanic","mortalityRate",NA
2016,51683,"Cervical Cancer","White","incidenceRate",NA
2016,51683,"Cervical Cancer","White","mortalityRate",NA
2016,51683,"Colorectal Cancer","All Races","incidenceRate",34.8
2016,51683,"Colorectal Cancer","All Races","mortalityRate",12.7
2016,51683,"Colorectal Cancer","Native American","incidenceRate",NA
2016,51683,"Colorectal Cancer","Native American","mortalityRate",NA
2016,51683,"Colorectal Cancer","Asian","incidenceRate",NA
2016,51683,"Colorectal Cancer","Asian","mortalityRate",NA
2016,51683,"Colorectal Cancer","Black","incidenceRate",NA
2016,51683,"Colorectal Cancer","Black","mortalityRate",NA
2016,51683,"Colorectal Cancer","Hispanic","incidenceRate",NA
2016,51683,"Colorectal Cancer","Hispanic","mortalityRate",NA
2016,51683,"Colorectal Cancer","White","incidenceRate",33.4
2016,51683,"Colorectal Cancer","White","mortalityRate",NA
2016,51683,"Uterine Cancer","All Races","incidenceRate",18.8
2016,51683,"Uterine Cancer","All Races","mortalityRate",NA
2016,51683,"Uterine Cancer","Native American","incidenceRate",NA
2016,51683,"Uterine Cancer","Native American","mortalityRate",NA
2016,51683,"Uterine Cancer","Asian","incidenceRate",NA
2016,51683,"Uterine Cancer","Asian","mortalityRate",NA
2016,51683,"Uterine Cancer","Black","incidenceRate",NA
2016,51683,"Uterine Cancer","Black","mortalityRate",NA
2016,51683,"Uterine Cancer","Hispanic","incidenceRate",NA
2016,51683,"Uterine Cancer","Hispanic","mortalityRate",NA
2016,51683,"Uterine Cancer","White","incidenceRate",21.2
2016,51683,"Uterine Cancer","White","mortalityRate",NA
2016,51683,"Esophageal Cancer","All Races","incidenceRate",NA
2016,51683,"Esophageal Cancer","All Races","mortalityRate",NA
2016,51683,"Esophageal Cancer","Native American","incidenceRate",NA
2016,51683,"Esophageal Cancer","Native American","mortalityRate",NA
2016,51683,"Esophageal Cancer","Asian","incidenceRate",NA
2016,51683,"Esophageal Cancer","Asian","mortalityRate",NA
2016,51683,"Esophageal Cancer","Black","incidenceRate",NA
2016,51683,"Esophageal Cancer","Black","mortalityRate",NA
2016,51683,"Esophageal Cancer","Hispanic","incidenceRate",NA
2016,51683,"Esophageal Cancer","Hispanic","mortalityRate",NA
2016,51683,"Esophageal Cancer","White","incidenceRate",NA
2016,51683,"Esophageal Cancer","White","mortalityRate",NA
2016,51683,"Female Breast Cancer","All Races","incidenceRate",120.6
2016,51683,"Female Breast Cancer","All Races","mortalityRate",23
2016,51683,"Female Breast Cancer","Native American","incidenceRate",NA
2016,51683,"Female Breast Cancer","Native American","mortalityRate",NA
2016,51683,"Female Breast Cancer","Asian","incidenceRate",NA
2016,51683,"Female Breast Cancer","Asian","mortalityRate",NA
2016,51683,"Female Breast Cancer","Black","incidenceRate",196.3
2016,51683,"Female Breast Cancer","Black","mortalityRate",NA
2016,51683,"Female Breast Cancer","Hispanic","incidenceRate",NA
2016,51683,"Female Breast Cancer","Hispanic","mortalityRate",NA
2016,51683,"Female Breast Cancer","White","incidenceRate",114.2
2016,51683,"Female Breast Cancer","White","mortalityRate",23.5
2016,51683,"Hodgkin Lymphoma","All Races","incidenceRate",NA
2016,51683,"Hodgkin Lymphoma","All Races","mortalityRate",NA
2016,51683,"Hodgkin Lymphoma","Native American","incidenceRate",NA
2016,51683,"Hodgkin Lymphoma","Native American","mortalityRate",NA
2016,51683,"Hodgkin Lymphoma","Asian","incidenceRate",NA
2016,51683,"Hodgkin Lymphoma","Asian","mortalityRate",NA
2016,51683,"Hodgkin Lymphoma","Black","incidenceRate",NA
2016,51683,"Hodgkin Lymphoma","Black","mortalityRate",NA
2016,51683,"Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2016,51683,"Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2016,51683,"Hodgkin Lymphoma","White","incidenceRate",NA
2016,51683,"Hodgkin Lymphoma","White","mortalityRate",NA
2016,51683,"Kaposi Sarcoma","All Races","incidenceRate",NA
2016,51683,"Kaposi Sarcoma","All Races","mortalityRate",NA
2016,51683,"Kaposi Sarcoma","Native American","incidenceRate",NA
2016,51683,"Kaposi Sarcoma","Native American","mortalityRate",NA
2016,51683,"Kaposi Sarcoma","Asian","incidenceRate",NA
2016,51683,"Kaposi Sarcoma","Asian","mortalityRate",NA
2016,51683,"Kaposi Sarcoma","Black","incidenceRate",NA
2016,51683,"Kaposi Sarcoma","Black","mortalityRate",NA
2016,51683,"Kaposi Sarcoma","Hispanic","incidenceRate",NA
2016,51683,"Kaposi Sarcoma","Hispanic","mortalityRate",NA
2016,51683,"Kaposi Sarcoma","White","incidenceRate",NA
2016,51683,"Kaposi Sarcoma","White","mortalityRate",NA
2016,51683,"Kidney Cancer","All Races","incidenceRate",20.6
2016,51683,"Kidney Cancer","All Races","mortalityRate",NA
2016,51683,"Kidney Cancer","Native American","incidenceRate",NA
2016,51683,"Kidney Cancer","Native American","mortalityRate",NA
2016,51683,"Kidney Cancer","Asian","incidenceRate",NA
2016,51683,"Kidney Cancer","Asian","mortalityRate",NA
2016,51683,"Kidney Cancer","Black","incidenceRate",NA
2016,51683,"Kidney Cancer","Black","mortalityRate",NA
2016,51683,"Kidney Cancer","Hispanic","incidenceRate",NA
2016,51683,"Kidney Cancer","Hispanic","mortalityRate",NA
2016,51683,"Kidney Cancer","White","incidenceRate",18.5
2016,51683,"Kidney Cancer","White","mortalityRate",NA
2016,51683,"Laryngeal Cancer","All Races","incidenceRate",NA
2016,51683,"Laryngeal Cancer","All Races","mortalityRate",NA
2016,51683,"Laryngeal Cancer","Native American","incidenceRate",NA
2016,51683,"Laryngeal Cancer","Native American","mortalityRate",NA
2016,51683,"Laryngeal Cancer","Asian","incidenceRate",NA
2016,51683,"Laryngeal Cancer","Asian","mortalityRate",NA
2016,51683,"Laryngeal Cancer","Black","incidenceRate",NA
2016,51683,"Laryngeal Cancer","Black","mortalityRate",NA
2016,51683,"Laryngeal Cancer","Hispanic","incidenceRate",NA
2016,51683,"Laryngeal Cancer","Hispanic","mortalityRate",NA
2016,51683,"Laryngeal Cancer","White","incidenceRate",NA
2016,51683,"Laryngeal Cancer","White","mortalityRate",NA
2016,51683,"Leukemia","All Races","incidenceRate",9.8
2016,51683,"Leukemia","All Races","mortalityRate",NA
2016,51683,"Leukemia","Native American","incidenceRate",NA
2016,51683,"Leukemia","Native American","mortalityRate",NA
2016,51683,"Leukemia","Asian","incidenceRate",NA
2016,51683,"Leukemia","Asian","mortalityRate",NA
2016,51683,"Leukemia","Black","incidenceRate",NA
2016,51683,"Leukemia","Black","mortalityRate",NA
2016,51683,"Leukemia","Hispanic","incidenceRate",NA
2016,51683,"Leukemia","Hispanic","mortalityRate",NA
2016,51683,"Leukemia","White","incidenceRate",NA
2016,51683,"Leukemia","White","mortalityRate",NA
2016,51683,"Liver Cancer","All Races","incidenceRate",NA
2016,51683,"Liver Cancer","All Races","mortalityRate",NA
2016,51683,"Liver Cancer","Native American","incidenceRate",NA
2016,51683,"Liver Cancer","Native American","mortalityRate",NA
2016,51683,"Liver Cancer","Asian","incidenceRate",NA
2016,51683,"Liver Cancer","Asian","mortalityRate",NA
2016,51683,"Liver Cancer","Black","incidenceRate",NA
2016,51683,"Liver Cancer","Black","mortalityRate",NA
2016,51683,"Liver Cancer","Hispanic","incidenceRate",NA
2016,51683,"Liver Cancer","Hispanic","mortalityRate",NA
2016,51683,"Liver Cancer","White","incidenceRate",NA
2016,51683,"Liver Cancer","White","mortalityRate",NA
2016,51683,"Lung Cancer","All Races","incidenceRate",57
2016,51683,"Lung Cancer","All Races","mortalityRate",41.2
2016,51683,"Lung Cancer","Native American","incidenceRate",NA
2016,51683,"Lung Cancer","Native American","mortalityRate",NA
2016,51683,"Lung Cancer","Asian","incidenceRate",NA
2016,51683,"Lung Cancer","Asian","mortalityRate",NA
2016,51683,"Lung Cancer","Black","incidenceRate",94.7
2016,51683,"Lung Cancer","Black","mortalityRate",NA
2016,51683,"Lung Cancer","Hispanic","incidenceRate",NA
2016,51683,"Lung Cancer","Hispanic","mortalityRate",NA
2016,51683,"Lung Cancer","White","incidenceRate",52.4
2016,51683,"Lung Cancer","White","mortalityRate",38.2
2016,51683,"Melanoma","All Races","incidenceRate",11.8
2016,51683,"Melanoma","All Races","mortalityRate",NA
2016,51683,"Melanoma","Native American","incidenceRate",NA
2016,51683,"Melanoma","Native American","mortalityRate",NA
2016,51683,"Melanoma","Asian","incidenceRate",NA
2016,51683,"Melanoma","Asian","mortalityRate",NA
2016,51683,"Melanoma","Black","incidenceRate",NA
2016,51683,"Melanoma","Black","mortalityRate",NA
2016,51683,"Melanoma","Hispanic","incidenceRate",NA
2016,51683,"Melanoma","Hispanic","mortalityRate",NA
2016,51683,"Melanoma","White","incidenceRate",15.1
2016,51683,"Melanoma","White","mortalityRate",NA
2016,51683,"Mesothelioma","All Races","incidenceRate",NA
2016,51683,"Mesothelioma","All Races","mortalityRate",NA
2016,51683,"Mesothelioma","Native American","incidenceRate",NA
2016,51683,"Mesothelioma","Native American","mortalityRate",NA
2016,51683,"Mesothelioma","Asian","incidenceRate",NA
2016,51683,"Mesothelioma","Asian","mortalityRate",NA
2016,51683,"Mesothelioma","Black","incidenceRate",NA
2016,51683,"Mesothelioma","Black","mortalityRate",NA
2016,51683,"Mesothelioma","Hispanic","incidenceRate",NA
2016,51683,"Mesothelioma","Hispanic","mortalityRate",NA
2016,51683,"Mesothelioma","White","incidenceRate",NA
2016,51683,"Mesothelioma","White","mortalityRate",NA
2016,51683,"Myeloma","All Races","incidenceRate",NA
2016,51683,"Myeloma","All Races","mortalityRate",NA
2016,51683,"Myeloma","Native American","incidenceRate",NA
2016,51683,"Myeloma","Native American","mortalityRate",NA
2016,51683,"Myeloma","Asian","incidenceRate",NA
2016,51683,"Myeloma","Asian","mortalityRate",NA
2016,51683,"Myeloma","Black","incidenceRate",NA
2016,51683,"Myeloma","Black","mortalityRate",NA
2016,51683,"Myeloma","Hispanic","incidenceRate",NA
2016,51683,"Myeloma","Hispanic","mortalityRate",NA
2016,51683,"Myeloma","White","incidenceRate",NA
2016,51683,"Myeloma","White","mortalityRate",NA
2016,51683,"Non-Hodgkin Lymphoma","All Races","incidenceRate",15.8
2016,51683,"Non-Hodgkin Lymphoma","All Races","mortalityRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Native American","incidenceRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Native American","mortalityRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Asian","incidenceRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Asian","mortalityRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Black","incidenceRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Black","mortalityRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Hispanic","incidenceRate",NA
2016,51683,"Non-Hodgkin Lymphoma","Hispanic","mortalityRate",NA
2016,51683,"Non-Hodgkin Lymphoma","White","incidenceRate",16.3
2016,51683,"Non-Hodgkin Lymphoma","White","mortalityRate",NA
2016,51683,"Oral Cancer","All Races","incidenceRate",NA
2016,51683,"Oral Cancer","All Races","mortalityRate",NA
2016,51683,"Oral Cancer","Native American","incidenceRate",NA
2016,51683,"Oral Cancer","Native American","mortalityRate",NA
2016,51683,"Oral Cancer","Asian","incidenceRate",NA
2016,51683,"Oral Cancer","Asian","mortalityRate",NA
2016,51683,"Oral Cancer","Black","incidenceRate",NA
2016,51683,"Oral Cancer","Black","mortalityRate",NA
2016,51683,"Oral Cancer","Hispanic","incidenceRate",NA
2016,51683,"Oral Cancer","Hispanic","mortalityRate",NA
2016,51683,"Oral Cancer","White","incidenceRate",NA
2016,51683,"Oral Cancer","White","mortalityRate",NA
2016,51683,"Ovarian Cancer","All Races","incidenceRate",NA
2016,51683,"Ovarian Cancer","All Races","mortalityRate",NA
2016,51683,"Ovarian Cancer","Native American","incidenceRate",NA
2016,51683,"Ovarian Cancer","Native American","mortalityRate",NA
2016,51683,"Ovarian Cancer","Asian","incidenceRate",NA
2016,51683,"Ovarian Cancer","Asian","mortalityRate",NA
2016,51683,"Ovarian Cancer","Black","incidenceRate",NA
2016,51683,"Ovarian Cancer","Black","mortalityRate",NA
2016,51683,"Ovarian Cancer","Hispanic","incidenceRate",NA
2016,51683,"Ovarian Cancer","Hispanic","mortalityRate",NA
2016,51683,"Ovarian Cancer","White","incidenceRate",NA
2016,51683,"Ovarian Cancer","White","mortalityRate",NA
2016,51683,"Pancreatic Cancer","All Races","incidenceRate",13.5
2016,51683,"Pancreatic Cancer","All Races","mortalityRate",NA
2016,51683,"Pancreatic Cancer","Native American","incidenceRate",NA
2016,51683,"Pancreatic Cancer","Native American","mortalityRate",NA
2016,51683,"Pancreatic Cancer","Asian","incidenceRate",NA
2016,51683,"Pancreatic Cancer","Asian","mortalityRate",NA
2016,51683,"Pancreatic Cancer","Black","incidenceRate",NA
2016,51683,"Pancreatic Cancer","Black","mortalityRate",NA
2016,51683,"Pancreatic Cancer","Hispanic","incidenceRate",NA
2016,51683,"Pancreatic Cancer","Hispanic","mortalityRate",NA
2016,51683,"Pancreatic Cancer","White","incidenceRate",13.5
2016,51683,"Pancreatic Cancer","White","mortalityRate",NA
2016,51683,"Stomach Cancer","All Races","incidenceRate",NA
2016,51683,"Stomach Cancer","All Races","mortalityRate",NA
2016,51683,"Stomach Cancer","Native American","incidenceRate",NA
2016,51683,"Stomach Cancer","Native American","mortalityRate",NA
2016,51683,"Stomach Cancer","Asian","incidenceRate",NA
2016,51683,"Stomach Cancer","Asian","mortalityRate",NA
2016,51683,"Stomach Cancer","Black","incidenceRate",NA
2016,51683,"Stomach Cancer","Black","mortalityRate",NA
2016,51683,"Stomach Cancer","Hispanic","incidenceRate",NA
2016,51683,"Stomach Cancer","Hispanic","mortalityRate",NA
2016,51683,"Stomach Cancer","White","incidenceRate",NA
2016,51683,"Stomach Cancer","White","mortalityRate",NA
2016,51683,"Thyroid Cancer","All Races","incidenceRate",13.4
2016,51683,"Thyroid Cancer","All Races","mortalityRate",NA
2016,51683,"Thyroid Cancer","Native American","incidenceRate",NA
2016,51683,"Thyroid Cancer","Native American","mortalityRate",NA
2016,51683,"Thyroid Cancer","Asian","incidenceRate",NA
2016,51683,"Thyroid Cancer","Asian","mortalityRate",NA
2016,51683,"Thyroid Cancer","Black","incidenceRate",NA
2016,51683,"Thyroid Cancer","Black","mortalityRate",NA
2016,51683,"Thyroid Cancer","Hispanic","incidenceRate",NA
2016,51683,"Thyroid Cancer","Hispanic","mortalityRate",NA
2016,51683,"Thyroid Cancer","White","incidenceRate",14.4
2016,51683,"Thyroid Cancer","White","mortalityRate",NA
2016,51683,"Bladder Cancer","All Races","incidenceRate",19.6
2016,51683,"Bladder Cancer","All Races","mortalityRate",NA
2016,51683,"Bladder Cancer","Native American","incidenceRate",NA
2016,51683,"Bladder Cancer","Native American","mortalityRate",NA
2016,51683,"Bladder Cancer","Asian","incidenceRate",NA
2016,51683,"Bladder Cancer","Asian","mortalityRate",NA
2016,51683,"Bladder Cancer","Black","incidenceRate",NA
2016,51683,"Bladder Cancer","Black","mortalityRate",NA
2016,51683,"Bladder Cancer","Hispanic","incidenceRate",NA
2016,51683,"Bladder Cancer","Hispanic","mortalityRate",NA
2016,51683,"Bladder Cancer","White","incidenceRate",21.1
2016,51683,"Bladder Cancer","White","mortalityRate",NA
2016,51683,"Male Breast Cancer","All Races","incidenceRate",NA
2016,51683,"Male Breast Cancer","All Races","mortalityRate",NA
2016,51683,"Male Breast Cancer","Native American","incidenceRate",NA
2016,51683,"Male Breast Cancer","Native American","mortalityRate",NA
2016,51683,"Male Breast Cancer","Asian","incidenceRate",NA
2016,51683,"Male Breast Cancer","Asian","mortalityRate",NA
2016,51683,"Male Breast Cancer","Black","incidenceRate",NA
2016,51683,"Male Breast Cancer","Black","mortalityRate",NA
2016,51683,"Male Breast Cancer","Hispanic","incidenceRate",NA
2016,51683,"Male Breast Cancer","Hispanic","mortalityRate",NA
2016,51683,"Male Breast Cancer","White","incidenceRate",NA
2016,51683,"Male Breast Cancer","White","mortalityRate",NA
2016,51683,"Prostate Cancer","All Races","incidenceRate",77.5
2016,51683,"Prostate Cancer","All Races","mortalityRate",NA
2016,51683,"Prostate Cancer","Native American","incidenceRate",NA
2016,51683,"Prostate Cancer","Native American","mortalityRate",NA
